,DateTime,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,redefined_aqi
20519,2023-04-10 23:00:00,5,1949.31,0.02,67.86,13.95,35.76,114.68,177.84,14.44,164.295
20520,2023-04-11 00:00:00,5,2002.72,0.22,68.55,8.31,31.47,119.76,183.56,12.29,151.495
20521,2023-04-11 01:00:00,5,2056.12,3.44,70.6,1.48,29.09,121.94,186.62,12.54,148.735
20522,2023-04-11 02:00:00,5,2296.45,20.34,70.6,2.17,33.86,128.28,198.74,17.99,149.205
20523,2023-04-11 03:00:00,5,2536.77,39.79,76.77,12.7,47.21,133.41,206.64,23.56,153.155
20524,2023-04-11 04:00:00,5,1348.5,14.75,63.75,53.64,70.57,79.68,121.86,16.47,153.155
20525,2023-04-11 05:00:00,5,1441.96,11.4,73.34,107.29,92.51,96.8,136.79,20.01,153.155
20526,2023-04-11 06:00:00,5,1655.58,6.43,75.4,214.58,118.26,143.75,187.29,24.32,153.155
20527,2023-04-11 07:00:00,5,1174.93,2.4,41.13,286.1,96.32,138.33,173.61,15.45,153.155
20528,2023-04-11 08:00:00,5,854.49,1.45,25.36,274.66,71.53,110.8,140.65,9.75,153.155
20529,2023-04-11 09:00:00,5,707.63,1.48,22.62,228.88,57.22,80.86,106.31,7.54,153.155
20530,2023-04-11 10:00:00,4,680.92,2.32,27.08,168.8,52.93,60.26,84.59,7.79,145.615
20531,2023-04-11 11:00:00,4,680.92,2.96,30.16,127.32,51.5,51.41,75.43,8.04,141.035
20532,2023-04-11 12:00:00,3,714.3,2.82,36.33,95.84,51.5,48.45,71.73,8.36,139.185
20533,2023-04-11 13:00:00,4,867.84,1.09,49.35,65.09,53.41,52.0,77.51,10.89,139.185
20534,2023-04-11 14:00:00,4,1108.17,0.02,58.26,45.06,56.74,62.38,93.26,15.33,139.185
20535,2023-04-11 15:00:00,4,1255.04,0.0,57.58,40.41,57.7,72.05,107.78,18.49,139.185
20536,2023-04-11 16:00:00,5,1815.8,0.21,78.14,20.74,53.41,101.86,152.31,23.81,139.185
20537,2023-04-11 17:00:00,5,2643.59,6.2,101.45,1.61,51.98,148.84,219.18,30.15,145.455
20538,2023-04-11 18:00:00,5,3257.75,21.46,105.56,0.01,47.68,184.13,267.56,30.65,169.645
20539,2023-04-11 19:00:00,5,3524.78,34.42,104.19,0.0,38.62,199.37,283.75,25.84,177.74
20540,2023-04-11 20:00:00,5,3578.19,35.76,100.08,0.0,33.38,203.66,282.12,21.03,177.74
20541,2023-04-11 21:00:00,5,3124.24,22.58,91.85,0.05,32.9,181.09,247.36,17.48,177.74
20542,2023-04-11 22:00:00,5,1762.39,0.28,65.12,13.95,42.92,106.25,149.15,15.58,177.74
20543,2023-04-11 23:00:00,5,1308.44,0.0,47.98,26.82,37.67,81.57,113.04,13.3,177.74
20544,2023-04-12 00:00:00,4,1108.17,0.0,41.81,30.76,32.42,70.55,96.57,11.78,177.74
20545,2023-04-12 01:00:00,4,1001.36,0.0,42.16,27.89,27.66,62.62,85.8,10.89,177.74
20546,2023-04-12 02:00:00,4,1068.12,1.45,52.09,20.92,29.56,61.38,86.22,12.41,177.74
20547,2023-04-12 03:00:00,4,1134.87,9.61,55.52,30.76,37.19,61.7,86.81,13.17,177.74
20548,2023-04-12 04:00:00,4,847.82,7.71,43.18,70.81,43.39,54.36,72.81,9.37,177.74
20549,2023-04-12 05:00:00,5,1028.06,6.76,47.98,124.45,60.56,76.87,98.7,12.67,177.74
20550,2023-04-12 06:00:00,5,1375.2,4.75,55.52,228.88,97.27,130.84,158.82,18.75,177.74
20551,2023-04-12 07:00:00,5,1121.52,2.51,38.73,280.38,94.41,136.24,165.05,13.93,177.74
20552,2023-04-12 08:00:00,5,814.44,1.42,24.68,266.08,68.66,105.46,131.41,8.04,177.74
20553,2023-04-12 09:00:00,5,727.65,1.13,23.31,254.63,62.94,97.68,120.95,5.51,177.74
20554,2023-04-12 10:00:00,5,781.06,1.36,30.5,246.05,70.57,110.51,136.4,5.13,177.74
20555,2023-04-12 11:00:00,5,774.38,1.56,33.93,211.72,69.62,102.12,128.93,5.07,177.74
20556,2023-04-12 12:00:00,5,761.03,1.31,36.67,165.94,61.04,84.72,109.53,5.57,178.28
20557,2023-04-12 13:00:00,4,781.06,0.39,40.78,124.45,54.36,69.93,93.11,7.28,178.28
20558,2023-04-12 14:00:00,4,847.82,0.0,40.1,95.84,52.93,61.63,85.86,10.13,178.28
20559,2023-04-12 15:00:00,4,881.2,0.0,38.04,82.25,51.5,57.67,82.74,12.03,178.28
20560,2023-04-12 16:00:00,4,1001.36,0.0,41.13,71.53,51.02,60.86,87.46,13.93,178.28
20561,2023-04-12 17:00:00,5,1335.14,0.0,51.41,56.51,52.45,75.64,109.16,18.49,178.28
20562,2023-04-12 18:00:00,5,1548.77,0.0,59.63,43.63,51.5,85.79,124.57,20.27,178.28
20563,2023-04-12 19:00:00,5,1508.71,0.0,60.32,38.27,46.73,85.37,123.27,17.73,177.465
20564,2023-04-12 20:00:00,5,1321.79,0.0,52.09,39.7,41.48,78.13,112.28,14.82,160.085
20565,2023-04-12 21:00:00,4,1081.47,0.0,40.78,43.63,37.19,68.23,97.78,12.54,118.93
20566,2023-04-12 22:00:00,4,921.25,0.0,33.59,46.49,34.81,62.39,87.71,11.4,118.93
20567,2023-04-12 23:00:00,4,847.82,0.0,30.85,44.7,30.28,59.32,82.25,10.64,118.93
20568,2023-04-13 00:00:00,4,801.09,0.0,30.85,38.27,25.27,56.05,77.33,10.01,118.93
20569,2023-04-13 01:00:00,4,807.76,0.0,34.62,28.25,21.7,53.7,73.35,10.13,118.93
20570,2023-04-13 02:00:00,4,1014.71,1.66,49.35,18.24,26.23,60.25,83.15,12.92,118.93
20571,2023-04-13 03:00:00,4,1268.39,11.29,58.26,28.97,37.67,70.3,96.44,15.58,118.93
20572,2023-04-13 04:00:00,4,1121.52,10.62,54.84,64.37,48.64,69.92,90.47,13.05,119.2
20573,2023-04-13 05:00:00,5,1495.36,10.28,69.23,113.01,78.2,101.9,126.23,18.75,119.2
20574,2023-04-13 06:00:00,5,1949.31,8.05,85.68,208.85,129.7,163.36,194.95,25.59,134.14999999999998
20575,2023-04-13 07:00:00,5,1548.77,2.26,71.29,223.16,131.61,153.58,188.23,19.51,134.14999999999998
20576,2023-04-13 08:00:00,5,947.95,0.67,45.93,177.38,84.88,96.7,127.04,9.75,134.14999999999998
20577,2023-04-13 09:00:00,5,734.33,0.32,36.33,163.08,66.76,90.38,113.96,4.5,134.14999999999998
20578,2023-04-13 10:00:00,5,867.84,0.18,40.44,183.11,75.34,118.81,143.57,2.69,134.14999999999998
20579,2023-04-13 11:00:00,5,934.6,0.13,44.55,194.55,82.97,133.91,160.74,2.22,134.14999999999998
20580,2023-04-13 12:00:00,5,988.01,0.05,48.67,188.83,79.15,145.78,175.43,1.8,134.14999999999998
20581,2023-04-13 13:00:00,5,1068.12,0.01,52.09,168.8,73.43,144.89,177.42,3.17,134.14999999999998
20582,2023-04-13 14:00:00,5,1228.33,0.0,52.09,145.91,68.66,144.73,182.88,7.41,134.14999999999998
20583,2023-04-13 15:00:00,5,1308.44,0.0,50.72,123.02,62.94,131.03,174.49,12.41,134.14999999999998
20584,2023-04-13 16:00:00,5,1428.6,0.0,51.41,100.14,60.08,123.04,171.29,16.72,134.14999999999998
20585,2023-04-13 17:00:00,5,1708.98,0.0,58.26,76.53,59.13,129.94,184.7,22.29,134.14999999999998
20586,2023-04-13 18:00:00,5,1895.9,0.0,63.06,57.94,57.22,134.55,193.18,24.32,134.14999999999998
20587,2023-04-13 19:00:00,5,1842.5,0.0,63.75,47.21,51.02,130.31,187.87,21.28,134.14999999999998
20588,2023-04-13 20:00:00,5,1682.28,0.0,58.95,43.63,42.44,122.12,176.67,16.72,134.14999999999998
20589,2023-04-13 21:00:00,5,1535.42,0.0,53.47,40.77,36.24,116.93,168.75,13.93,134.14999999999998
20590,2023-04-13 22:00:00,5,1535.42,0.0,52.09,33.62,30.52,119.85,171.62,13.05,134.14999999999998
20591,2023-04-13 23:00:00,5,1695.63,0.0,56.21,22.17,25.75,130.4,184.28,12.79,134.14999999999998
20592,2023-04-14 00:00:00,5,1815.8,0.17,61.01,10.55,21.93,140.22,196.1,12.16,134.725
20593,2023-04-14 01:00:00,5,1895.9,4.25,63.06,1.24,19.79,146.16,204.08,13.05,143.615
20594,2023-04-14 02:00:00,5,2349.85,27.27,64.43,1.11,26.23,166.35,233.79,19.0,162.13
20595,2023-04-14 03:00:00,5,3257.75,64.37,78.14,7.06,42.92,208.42,290.2,27.11,190.33499999999998
20596,2023-04-14 04:00:00,5,1602.17,18.55,83.63,60.8,97.27,124.77,167.78,13.17,202.07999999999998
20597,2023-04-14 05:00:00,5,1695.63,16.32,93.22,107.29,139.24,132.86,176.67,18.24,202.07999999999998
20598,2023-04-14 06:00:00,5,1815.8,8.72,83.63,205.99,150.68,168.04,219.6,23.31,202.07999999999998
20599,2023-04-14 07:00:00,5,1068.12,2.96,43.53,226.02,103.95,122.23,161.71,12.03,202.07999999999998
20600,2023-04-14 08:00:00,5,727.65,1.48,29.82,188.83,64.85,80.75,109.52,6.71,199.85999999999999
20601,2023-04-14 09:00:00,4,647.54,1.24,29.47,161.65,56.27,66.44,91.9,5.7,191.05
20602,2023-04-14 10:00:00,4,734.33,1.33,37.36,151.63,61.04,69.7,96.98,7.22,191.05
20603,2023-04-14 11:00:00,4,774.38,1.29,40.44,145.91,60.56,68.77,96.46,7.92,191.05
20604,2023-04-14 12:00:00,4,794.41,1.13,43.87,125.89,55.31,62.01,89.34,8.23,189.76999999999998
20605,2023-04-14 13:00:00,4,894.55,0.56,52.09,97.27,53.41,59.0,87.86,10.26,189.03
20606,2023-04-14 14:00:00,4,1081.47,0.01,54.84,75.1,52.45,65.48,99.18,14.57,189.03
20607,2023-04-14 15:00:00,4,1188.28,0.0,51.41,67.23,49.59,72.77,112.07,17.23,189.03
20608,2023-04-14 16:00:00,5,1695.63,0.0,66.49,47.92,50.07,101.55,153.41,23.31,189.03
20609,2023-04-14 17:00:00,5,2670.29,0.11,100.08,19.49,57.7,159.09,231.02,31.66,189.03
20610,2023-04-14 18:00:00,5,3391.27,2.51,119.27,3.67,59.6,204.05,288.93,33.44,189.03
20611,2023-04-14 19:00:00,5,3417.97,4.64,116.53,1.03,52.93,209.94,292.39,27.36,190.125
20612,2023-04-14 20:00:00,5,3257.75,2.49,111.04,2.32,46.25,206.52,282.19,21.53,190.125
20613,2023-04-14 21:00:00,5,2910.61,0.61,100.08,6.35,40.05,193.18,261.95,16.72,190.125
20614,2023-04-14 22:00:00,5,2456.67,0.04,83.63,9.66,33.86,167.48,231.12,12.29,190.125
20615,2023-04-14 23:00:00,5,2216.34,0.17,73.34,6.35,27.42,154.27,214.99,9.75,190.125
20616,2023-04-15 00:00:00,5,2056.12,0.78,66.49,3.44,21.7,146.67,203.79,7.92,190.125
20617,2023-04-15 01:00:00,5,1869.2,2.35,58.95,1.74,17.88,133.1,183.71,7.79,190.125
20618,2023-04-15 02:00:00,5,1735.69,8.05,54.84,3.76,19.07,119.74,166.42,10.39,190.125
20619,2023-04-15 03:00:00,5,1708.98,16.09,56.89,20.38,22.41,112.0,157.07,11.91,190.125
20620,2023-04-15 04:00:00,4,747.68,3.49,27.42,98.71,23.84,63.81,84.96,5.19,188.67499999999998
20621,2023-04-15 05:00:00,5,827.79,1.9,21.08,173.09,27.18,75.13,92.58,7.47,188.67499999999998
20622,2023-04-15 06:00:00,5,1268.39,1.98,30.85,277.52,51.98,127.53,149.73,13.55,188.67499999999998
20623,2023-04-15 07:00:00,5,1562.12,2.12,40.1,366.21,93.46,200.29,233.49,16.47,188.67499999999998
20624,2023-04-15 08:00:00,5,1094.82,1.65,28.45,337.6,90.6,163.99,198.43,9.88,188.67499999999998
20625,2023-04-15 09:00:00,5,694.27,1.23,17.82,268.94,60.08,102.89,130.16,4.62,188.67499999999998
20626,2023-04-15 10:00:00,5,547.41,1.37,16.28,205.99,43.39,70.93,95.58,2.98,188.67499999999998
20627,2023-04-15 11:00:00,4,534.06,1.77,19.71,154.5,39.1,55.81,81.84,3.42,187.115
20628,2023-04-15 12:00:00,3,554.08,1.82,25.7,114.44,39.1,46.67,73.26,4.18,182.825
20629,2023-04-15 13:00:00,3,707.63,0.84,39.41,72.24,41.96,46.08,78.23,7.28,182.825
20630,2023-04-15 14:00:00,4,934.6,0.02,49.35,42.56,45.78,53.88,93.96,11.78,182.825
20631,2023-04-15 15:00:00,4,1081.47,0.0,52.09,33.26,49.11,63.93,109.67,14.69,182.825
20632,2023-04-15 16:00:00,4,1201.63,0.0,55.52,30.4,52.93,73.33,122.62,16.21,182.825
20633,2023-04-15 17:00:00,5,1321.79,0.0,61.01,27.18,57.7,82.87,135.17,17.48,182.825
20634,2023-04-15 18:00:00,5,1335.14,0.0,63.75,24.68,61.04,85.96,137.15,16.21,182.825
20635,2023-04-15 19:00:00,5,1388.55,0.02,69.23,17.88,53.88,91.3,142.84,13.55,177.725
20636,2023-04-15 20:00:00,5,1535.42,0.17,74.71,9.92,42.44,101.35,154.98,10.64,167.605
20637,2023-04-15 21:00:00,5,1762.39,1.63,78.14,2.75,36.24,119.41,175.87,9.12,153.375
20638,2023-04-15 22:00:00,5,2269.74,7.93,78.83,0.11,40.53,156.05,217.31,11.02,153.375
20639,2023-04-15 23:00:00,5,2590.18,12.52,76.77,0.01,43.39,184.58,247.15,10.13,160.205
20640,2023-04-16 00:00:00,5,2616.88,15.65,68.55,0.01,37.19,189.58,250.08,7.22,161.67000000000002
20641,2023-04-16 01:00:00,5,2323.15,14.53,61.69,0.03,29.8,167.47,222.27,5.76,161.67000000000002
20642,2023-04-16 02:00:00,5,2056.12,14.75,58.95,2.64,30.52,141.87,193.91,9.12,161.67000000000002
20643,2023-04-16 03:00:00,5,1922.61,21.01,56.89,17.7,39.58,123.95,175.07,14.06,161.67000000000002
20644,2023-04-16 04:00:00,5,1228.33,13.75,52.09,54.36,65.8,78.46,113.47,12.29,161.67000000000002
20645,2023-04-16 05:00:00,5,1188.28,11.62,56.21,95.84,88.69,80.77,113.89,14.95,161.67000000000002
20646,2023-04-16 06:00:00,5,1255.04,6.76,54.84,174.52,103.95,109.25,144.64,17.23,161.67000000000002
20647,2023-04-16 07:00:00,5,787.73,3.38,32.56,203.13,87.74,87.96,113.84,8.61,161.67000000000002
20648,2023-04-16 08:00:00,5,574.11,1.72,18.34,214.58,56.74,72.01,94.01,4.62,161.67000000000002
20649,2023-04-16 09:00:00,5,500.68,1.41,14.39,194.55,40.53,57.0,78.67,3.64,161.67000000000002
20650,2023-04-16 10:00:00,4,520.71,2.32,18.85,147.34,40.05,46.55,75.77,5.07,161.67000000000002
20651,2023-04-16 11:00:00,3,534.06,2.88,22.28,113.01,40.05,40.42,71.3,5.76,160.69
20652,2023-04-16 12:00:00,3,567.44,2.68,26.73,88.69,39.1,37.7,65.57,6.14,157.825
20653,2023-04-16 13:00:00,3,687.6,1.17,37.36,60.8,40.05,40.24,69.55,7.92,157.825
20654,2023-04-16 14:00:00,3,894.55,0.02,45.93,40.41,42.44,49.78,85.01,11.27,157.825
20655,2023-04-16 15:00:00,4,1054.76,0.0,47.3,33.62,43.87,58.97,99.84,13.81,157.825
20656,2023-04-16 16:00:00,5,1548.77,0.51,66.49,15.02,40.05,84.94,138.89,17.99,157.825
20657,2023-04-16 17:00:00,5,2510.07,9.39,87.05,0.43,40.05,140.23,214.45,23.05,157.825
20658,2023-04-16 18:00:00,5,3471.37,24.14,94.59,0.0,42.44,201.87,291.74,24.57,178.655
20659,2023-04-16 19:00:00,5,4005.43,31.74,97.33,0.0,41.96,242.45,337.56,20.52,201.565
20660,2023-04-16 20:00:00,5,4165.65,35.32,93.22,0.0,35.29,256.57,347.3,12.41,206.435
20661,2023-04-16 21:00:00,5,3845.21,32.63,84.31,0.0,27.66,241.01,318.62,6.27,206.435
20662,2023-04-16 22:00:00,5,1842.5,1.4,65.12,6.53,35.29,118.47,167.01,4.75,206.435
20663,2023-04-16 23:00:00,5,1388.55,0.02,50.04,13.05,28.85,92.2,134.6,3.89,206.435
20664,2023-04-17 00:00:00,5,1108.17,0.03,40.44,14.84,22.17,76.62,113.22,3.7,206.435
20665,2023-04-17 01:00:00,4,934.6,0.13,36.67,13.95,17.4,65.07,96.9,4.69,206.435
20666,2023-04-17 02:00:00,4,988.01,3.49,41.13,11.0,20.98,63.41,97.38,8.23,206.435
20667,2023-04-17 03:00:00,4,1174.93,15.42,43.87,20.03,32.42,68.4,107.19,12.16,206.435
20668,2023-04-17 04:00:00,4,947.95,13.19,43.87,48.64,50.07,55.93,91.03,10.51,206.435
20669,2023-04-17 05:00:00,4,1094.82,11.18,54.15,91.55,73.43,71.14,108.36,14.31,206.435
20670,2023-04-17 06:00:00,5,1455.31,7.71,67.86,185.97,110.63,123.92,168.88,20.77,206.435
20671,2023-04-17 07:00:00,5,1241.68,4.25,50.72,248.91,109.67,140.93,188.8,16.47,206.435
20672,2023-04-17 08:00:00,5,934.6,2.51,32.22,260.35,84.88,123.6,172.01,11.02,206.435
20673,2023-04-17 09:00:00,5,754.36,2.18,25.36,226.02,64.85,90.07,134.74,8.36,206.435
20674,2023-04-17 10:00:00,4,720.98,2.99,28.45,170.23,58.17,66.26,111.19,8.61,206.435
20675,2023-04-17 11:00:00,4,734.33,3.69,33.24,124.45,57.7,55.06,101.99,9.37,206.435
20676,2023-04-17 12:00:00,4,787.73,3.32,40.44,92.98,57.7,50.97,97.45,10.13,208.425
20677,2023-04-17 13:00:00,4,1148.22,1.82,65.8,50.78,56.74,61.71,112.36,14.57,216.155
20678,2023-04-17 14:00:00,5,1815.8,0.61,95.96,14.66,59.13,90.59,153.72,23.56,219.16500000000002
20679,2023-04-17 15:00:00,5,2403.26,4.64,105.56,1.74,63.9,122.99,200.4,31.16,219.16500000000002
20680,2023-04-17 16:00:00,5,2803.8,10.39,106.93,0.09,64.85,149.16,237.81,33.94,219.16500000000002
20681,2023-04-17 17:00:00,5,3284.45,16.32,109.67,0.01,69.62,183.11,282.53,38.0,219.16500000000002
20682,2023-04-17 18:00:00,5,3738.4,23.47,109.67,0.0,72.48,217.7,327.19,38.0,219.16500000000002
20683,2023-04-17 19:00:00,5,3898.62,26.6,106.93,0.0,70.57,230.98,342.82,31.92,219.16500000000002
20684,2023-04-17 20:00:00,5,3578.19,23.92,97.33,0.0,61.04,217.06,321.0,21.53,216.925
20685,2023-04-17 21:00:00,5,2857.21,15.42,81.57,0.05,49.59,176.6,262.09,12.54,216.925
20686,2023-04-17 22:00:00,5,1922.61,2.15,65.12,3.76,40.05,119.27,183.52,7.28,216.925
20687,2023-04-17 23:00:00,5,1375.2,0.02,48.67,12.52,32.42,87.19,138.99,5.51,216.925
20688,2023-04-18 00:00:00,4,1028.06,0.01,38.39,16.27,24.8,67.38,110.35,4.88,216.925
20689,2023-04-18 01:00:00,4,841.14,0.03,33.93,17.52,19.07,53.88,90.88,5.83,216.85
20690,2023-04-18 02:00:00,3,827.79,1.19,37.7,18.06,21.22,48.75,85.07,8.74,213.945
20691,2023-04-18 03:00:00,3,894.55,6.71,40.44,26.82,27.18,46.81,83.48,10.51,213.15
20692,2023-04-18 04:00:00,3,754.36,6.48,34.96,50.78,28.85,38.7,71.28,8.36,207.05
20693,2023-04-18 05:00:00,3,794.41,5.48,35.99,86.55,36.24,42.97,75.32,9.63,207.05
20694,2023-04-18 06:00:00,4,947.95,4.14,41.13,150.2,57.22,60.59,96.76,12.92,207.05
20695,2023-04-18 07:00:00,5,1108.17,3.16,43.87,214.58,76.29,87.17,130.07,15.33,207.05
20696,2023-04-18 08:00:00,5,988.01,2.18,35.99,231.74,66.76,86.24,127.4,12.67,207.05
20697,2023-04-18 09:00:00,5,834.47,1.87,32.22,214.58,61.04,74.77,107.35,9.5,207.05
20698,2023-04-18 10:00:00,5,747.68,1.84,32.9,194.55,61.99,69.23,95.75,7.6,207.05
20699,2023-04-18 11:00:00,5,787.73,1.79,38.73,185.97,69.62,75.42,102.25,7.35,207.05
20700,2023-04-18 12:00:00,5,841.14,1.27,45.93,173.09,76.29,83.48,112.16,6.97,207.05
20701,2023-04-18 13:00:00,5,1188.28,0.4,65.12,147.34,82.02,111.82,146.81,9.75,207.05
20702,2023-04-18 14:00:00,5,1735.69,0.01,77.46,113.01,90.6,157.24,203.53,16.72,207.05
20703,2023-04-18 15:00:00,5,2056.12,0.0,79.51,87.26,90.6,178.11,232.47,23.31,207.05
20704,2023-04-18 16:00:00,5,2109.53,0.0,76.09,72.96,83.92,172.9,230.08,25.84,207.05
20705,2023-04-18 17:00:00,5,2002.72,0.0,68.55,65.8,78.2,157.26,212.88,25.33,207.05
20706,2023-04-18 18:00:00,5,1628.88,0.0,55.52,63.66,65.8,132.34,181.68,20.27,207.05
20707,2023-04-18 19:00:00,5,1201.63,0.0,43.18,62.94,53.41,106.89,146.05,13.3,196.14
20708,2023-04-18 20:00:00,5,1068.12,0.0,38.04,55.79,45.78,99.34,134.16,10.51,166.685
20709,2023-04-18 21:00:00,5,1068.12,0.0,35.64,44.35,40.05,97.92,131.64,10.13,151.875
20710,2023-04-18 22:00:00,5,1108.17,0.0,35.64,33.62,37.67,96.77,130.31,11.15,151.875
20711,2023-04-18 23:00:00,5,1161.58,0.0,38.04,26.46,39.1,96.81,129.98,12.67,151.875
20712,2023-04-19 00:00:00,5,1241.68,0.01,42.5,20.21,41.01,97.79,131.45,13.81,151.875
20713,2023-04-19 01:00:00,5,1321.79,0.12,48.67,12.7,41.96,97.62,132.94,14.95,151.875
20714,2023-04-19 02:00:00,5,1548.77,5.14,58.95,6.44,45.3,101.77,143.31,17.99,151.875
20715,2023-04-19 03:00:00,5,1842.5,19.0,66.49,18.42,51.98,109.91,157.42,21.53,151.875
20716,2023-04-19 04:00:00,5,1508.71,13.41,65.8,62.94,61.99,92.56,130.98,17.48,153.89499999999998
20717,2023-04-19 05:00:00,5,1602.17,8.94,71.97,138.76,85.83,111.05,149.21,20.52,164.11
20718,2023-04-19 06:00:00,5,1762.39,5.14,68.55,257.49,115.39,158.09,200.27,24.07,164.11
20719,2023-04-19 07:00:00,5,1148.22,2.37,37.36,291.82,94.41,137.31,175.16,14.19,164.11
20720,2023-04-19 08:00:00,5,847.82,1.48,23.99,288.96,70.57,114.64,150.24,8.99,164.11
20721,2023-04-19 09:00:00,5,774.38,1.36,22.28,283.24,64.85,105.07,139.15,7.03,164.11
20722,2023-04-19 10:00:00,5,781.06,1.7,27.08,251.77,63.9,94.53,129.35,7.09,167.36
20723,2023-04-19 11:00:00,5,754.36,1.84,30.85,208.85,61.04,80.45,114.24,6.84,172.315
20724,2023-04-19 12:00:00,4,754.36,1.45,36.67,173.09,60.08,73.55,104.95,6.78,168.71
20725,2023-04-19 13:00:00,4,854.49,0.45,46.61,138.76,61.99,71.97,103.96,8.74,168.215
20726,2023-04-19 14:00:00,4,1054.76,0.01,50.72,107.29,64.85,74.05,112.48,13.17,168.215
20727,2023-04-19 15:00:00,4,1148.22,0.0,47.98,85.83,61.04,70.74,113.51,16.21,167.02
20728,2023-04-19 16:00:00,4,1228.33,0.0,46.61,70.81,57.7,69.65,114.74,18.24,158.42
20729,2023-04-19 17:00:00,5,1388.55,0.0,50.04,55.07,56.27,75.22,123.83,21.28,152.115
20730,2023-04-19 18:00:00,5,1455.31,0.0,51.41,45.06,51.98,78.11,128.88,21.28,152.115
20731,2023-04-19 19:00:00,4,1321.79,0.0,47.98,45.78,44.82,73.92,124.62,17.23,152.115
20732,2023-04-19 20:00:00,4,1121.52,0.0,42.16,48.64,39.1,65.96,113.32,13.05,152.115
20733,2023-04-19 21:00:00,4,974.66,0.0,38.04,46.49,35.76,59.65,103.44,10.89,151.85500000000002
20734,2023-04-19 22:00:00,4,921.25,0.0,36.67,41.84,30.99,57.49,98.43,8.99,149.35000000000002
20735,2023-04-19 23:00:00,4,961.3,0.0,37.36,33.26,25.27,61.43,102.44,7.73,149.35000000000002
20736,2023-04-20 00:00:00,4,1068.12,0.0,41.13,23.96,23.6,68.04,110.26,7.03,149.35000000000002
20737,2023-04-20 01:00:00,5,1241.68,0.17,49.35,12.87,25.27,76.48,120.86,7.85,149.35000000000002
20738,2023-04-20 02:00:00,5,1668.93,7.82,64.43,4.38,39.58,94.51,145.8,14.44,149.35000000000002
20739,2023-04-20 03:00:00,5,2296.45,29.5,75.4,11.35,68.66,120.43,178.06,24.32,149.35000000000002
20740,2023-04-20 04:00:00,5,1789.09,25.93,78.14,35.05,116.35,91.88,134.08,22.8,149.35000000000002
20741,2023-04-20 05:00:00,5,1708.98,20.12,85.68,76.53,137.33,96.61,137.28,23.56,149.35000000000002
20742,2023-04-20 06:00:00,5,1575.47,10.51,75.4,157.36,137.33,118.72,161.02,22.55,138.245
20743,2023-04-20 07:00:00,5,1054.76,3.52,39.07,228.88,101.09,113.86,150.94,13.68,138.245
20744,2023-04-20 08:00:00,5,727.65,1.58,20.22,243.19,64.85,89.43,118.75,7.85,138.245
20745,2023-04-20 09:00:00,5,600.81,1.41,16.96,220.3,50.07,66.46,90.06,5.76,134.06
20746,2023-04-20 10:00:00,4,607.49,2.32,22.96,173.09,49.11,47.53,69.24,6.9,123.65
20747,2023-04-20 11:00:00,3,627.52,3.1,28.45,130.18,49.11,36.45,57.36,7.98,117.71000000000001
20748,2023-04-20 12:00:00,3,654.22,2.99,33.93,94.41,47.21,32.93,53.91,8.49,115.985
20749,2023-04-20 13:00:00,3,734.33,1.33,43.87,58.65,47.68,33.23,55.74,9.75,115.985
20750,2023-04-20 14:00:00,3,854.49,0.03,48.67,41.13,49.59,38.02,63.09,12.16,115.985
20751,2023-04-20 15:00:00,3,934.6,0.0,46.61,43.63,48.64,45.01,73.52,13.93,115.985
20752,2023-04-20 16:00:00,4,1508.71,0.25,69.92,22.17,43.87,73.03,118.28,20.27,115.985
20753,2023-04-20 17:00:00,5,2296.45,8.38,93.22,1.07,41.96,113.97,181.52,25.33,117.715
20754,2023-04-20 18:00:00,5,2750.4,26.38,93.22,0.0,37.67,138.35,218.87,23.56,136.39
20755,2023-04-20 19:00:00,5,2777.1,38.44,87.05,0.0,31.47,137.05,213.17,20.01,136.39
20756,2023-04-20 20:00:00,5,2590.18,41.57,79.51,0.0,22.65,127.93,194.48,13.55,136.39
20757,2023-04-20 21:00:00,5,2323.15,37.55,74.03,0.0,19.55,116.36,172.81,9.25,136.39
20758,2023-04-20 22:00:00,4,1134.87,0.52,76.77,7.24,74.39,63.02,101.24,9.63,136.39
20759,2023-04-20 23:00:00,4,1054.76,0.11,78.14,7.96,85.83,62.59,102.95,8.74,136.39
20760,2023-04-21 00:00:00,4,988.01,0.18,80.2,7.42,92.51,62.73,105.83,7.28,136.39
20761,2023-04-21 01:00:00,4,921.25,0.65,83.63,5.59,98.23,61.92,107.7,5.51,136.39
20762,2023-04-21 02:00:00,4,921.25,7.6,81.57,9.48,108.72,63.91,114.11,5.19,136.39
20763,2023-04-21 03:00:00,4,1068.12,25.03,69.23,21.99,125.89,71.21,126.54,6.46,136.39
20764,2023-04-21 04:00:00,4,1001.36,28.39,65.12,35.76,137.33,71.95,131.79,6.59,136.39
20765,2023-04-21 05:00:00,5,1281.74,27.72,78.14,58.65,165.94,94.82,159.45,11.4,136.39
20766,2023-04-21 06:00:00,5,1495.36,16.54,83.63,121.59,169.75,124.52,193.03,14.95,136.39
20767,2023-04-21 07:00:00,5,961.3,4.64,39.76,197.41,93.46,103.32,171.78,9.88,136.39
20768,2023-04-21 08:00:00,5,574.11,1.87,17.82,200.27,50.07,67.18,130.94,5.7,136.39
